FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;;;;;;;;;;;;RECURSOS;RECURSOS;TOTAL RECURSOS;J1;;;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;SUBCLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;;
FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS512;RECURSOS511;RECURSOS510;RECURSOS59;RECURSOS58;RECURSOS57;RECURSOS56;RECURSOS55;RECURSOS54;RECURSOS53;RECURSOS52;RECURSOS6;RECURSOS7;TOTAL RECURSOS;J1;Columna2;Columna1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;SUBCLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;Población Afectada Hombres;Población Afectada Mujeres
sábado 4 de enero de 2020;DG 98   SUR 7C    35 ESTE ;00:10:00;02:47:00;ME-31;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.3.1  LLAMA ABIERTA;PROVOCADA;1;;1;
domingo 5 de enero de 2020;CL 132    19A      ;00:08:00;01:25:00;ME-42;CT-10;;;;;;;;;;;;;;;;;2;;;;;;;;2;1;5;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;1;
domingo 5 de enero de 2020;CL 1C    5A    93  ;00:06:00;03:15:00;ME-38;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;1;
domingo 5 de enero de 2020;           ;00:33:00;03:05:00;ME-31;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;;500;CERROS SUR-ORIENTALES SUMAPAZ ;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
domingo 5 de enero de 2020;CL 60C   SUR 18B    26  ;00:08:00;01:55:00;ME-40;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;1;;1
domingo 5 de enero de 2020;KR 14    74A     SUR ;00:19:00;01:23:00;ME-05;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;800;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
domingo 5 de enero de 2020;KR 8   ESTE 53C     SUR ;00:08:00;00:50:00;ME-41;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;6;2000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
domingo 5 de enero de 2020;KR 16    184A      ;00:08:00;01:56:00;ME-42;CT-10;X-38;;;;;;;;;;;;;;;;3;;;;;;;;1;2;6;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;1;
domingo 5 de enero de 2020;KR 94    83    50 SUR ;00:11:00;01:57:00;ME-28;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;5000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
domingo 5 de enero de 2020;CL 81B   SUR 100C  BIS  23  ;00:07:00;04:10:00;ME-28;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;1
