FECHA DEL EVENTO;DIRECCIÓN;Tiempo de Respuesta;Tiempo total evento;M;M;M;M;M;M;M;M;M;M;total;R;R;R;R;R;R;Otro;total;Tte;Sto;Cbo;Bros;Otro;total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TITULO;USO;CLASE DE USO;SUBCLASE DE USO;CLASE DE VEHICULO;SUBTIPO CLASE DE VEHICULO;ORIGEN DE LA CAUSA;CAUSAS;ÁREA AFECTADA EN MTS 2;ÁREA EXPUESTA EN MTS 2;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Menores;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Menores;Rescatados Hombres;Rescatados Mujeres;Rescatados Menores;Heridos Hombres;Heridos Mujeres;Heridos Menores;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Menores
miércoles 17 de febrero de 2016;KR 10 CL 11 SUR;0:06;0:49;ME30;;;;;;;;;;1;;;;;;;;0;;1;2;2;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;15;3000;;;;;;;;;;;;;;;
miércoles 17 de febrero de 2016;CL 127 70;0:07;2:32;ME20;CT5;;;;;;;;;2;;;;;;;;0;;;2;4;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 SERVICIO DE CARGA;1.2.3.1 CAMION;D.1.2 INDETERMINADA;D. INDETERMINADA;;;3;;;3;;;;;;;;;;;
miércoles 17 de febrero de 2016;KR 12 No 48I - 61;0:05;0:25;CT02;ME30;;;;;;;;;2;;;;;;;;0;;;3;3;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;1000;20000;;;;;;;;;;;;;;;
miércoles 17 de febrero de 2016;DG 44 SUR No 1C- 12;0:12;7:37;ME35;;;;;;;;;;1;;;;;;;;0;;1;2;2;;5;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MAS DE 5000 MTS 2;1.3.3.1 VEGETACIÓN NATIVA;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;40000;EL CERRO;4;4;;4;4;;;;;1;;;;;
miércoles 17 de febrero de 2016;CL 50 SUR 5 ESTE;0:22;4:42;ME30;CT2;;;;;;;;;2;;;;;;;;0;;;3;4;;7;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MAS DE 5000 MTS 2;1.3.3.5 RETAMO ESPINOSO;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;10000;50000;;;;;;;;;;;;;;;
miércoles 17 de febrero de 2016;KR 2 4 SUR;0:07;2:07;ME16;;;;;;;;;;1;;;;;;;;0;;1;2;2;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;2;;;2;;;;;;2;;;;;
miércoles 17 de febrero de 2016;KR 22 137 37;0:11;1:15;ME17;;;;;;;;;;1;;;;;;;;0;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.4 LLAMAS ABIERTAS - Hornillas;B. ACCIDENTAL;;;;2;;;2;;;;;;;;;;
jueves 18 de febrero de 2016;KR 21 50 80;0:05;5:24;ME28;ME19;;;;;;;;;2;R1;;;;;;;1;1;2;2;9;;14;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.3 EMPRESARIALES;1.1.3.3 SERVICIOS DE LOGISTICA;1.1.3.3.1 Bodegas (Correo, embalaje, Almacenamiento, mantenimiento, reparación, celaduria, limpieza, fumigación);;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;2;3;5;;;;;;;;;;;;
jueves 18 de febrero de 2016;CL 51D SUR No 4 - 22 ESTE;0:12;2:58;ME26;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;500;3000;;;;;;;;;;;;;;;
jueves 18 de febrero de 2016;SECTOR DE MORALVA;0:08;1:38;ME26;;;;;;;;;;1;X14;;;;;;;1;;;2;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;50;EL CERRO;;;;;;;;;;;;;;;
jueves 18 de febrero de 2016;SECTOR DE LAS LOMAS PARTE ALTA;0:05;0:40;ME30;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;120;20000;;;;;;;;;;;;;;;
jueves 18 de febrero de 2016;CL 135 KR 154A;0:08;1:19;ME14;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
jueves 18 de febrero de 2016;KR 19 BIS 60 05 SUR;0:09;3:06;ME33;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;2000;20000;;;;;;;;;;;;;;;
jueves 18 de febrero de 2016;CL 54 SUR 4 B ESTE ;0:14;4:35;ME21;;;;;;;;;;1;;;;;;;;0;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MAS DE 5000 MTS 2;1.3.3.1 VEGETACIÓN NATIVA;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;10000;RESERVA FORESTAL;;;;;;;;;;;;;;;
jueves 18 de febrero de 2016;CL 91B SUR 13F ESTE 70;0:30;8:46;ME04;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MAS DE 5000 MTS 2;1.3.3.1 VEGETACIÓN NATIVA;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;30000;200000;;;;;;;;;;;;;;;
jueves 18 de febrero de 2016;CL 140B 103C;0:06;0:48;ME14;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.1 LLAMAS ABIERTAS - Pebeteros;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
jueves 18 de febrero de 2016;KM 7 VIA LA CALERA;0:14;2:14;ME28;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;B.10 QUEMAS CONTROLADAS;B. ACCIDENTAL;50;100000;;;;;;;;;;;;;;;
jueves 18 de febrero de 2016;KM 14 VIA USME SUMAPAZ;0:53;5:30;;;;;;;;;;;0;R10;;;;;;;1;1;1;;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MAS DE 5000 MTS 2;1.3.3.5 RETAMO ESPINOSO;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;30000;500000;;;;;;;;;;;;;;;
viernes 19 de febrero de 2016;CL 49 SUR 72B 17;0:11;1:49;ME22;;;;;;;;;;1;;;;;;;;0;;;3;2;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;200;400;;;;;;;;;;;;;;;
viernes 19 de febrero de 2016;CL 48I BIS SUR 10 31;0:07;2:57;ME18;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;10000;60000;;;;;;;;;;;;;;;
viernes 19 de febrero de 2016;SECTOR DE TOCAIMITA;0:06;8:24;ME04;;;;;;;;;;1;;;;;;;;0;;1;2;3;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;4000;LA RESERVA;;;;;;;;;;;;;;;
viernes 19 de febrero de 2016;CL 4 KR 1 ESTE;0:05;0:32;ME16;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;B.2.1 MANTENIMIENTO EN DUCTOS (BUITRONES) - Falta de Mantenimiento;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 19 de febrero de 2016;KR 69 CL 21;0:05;2:58;MLI02;ME8;;;;;;;;;2;;;;;;;;0;;2;2;5;;9;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;300;EL CERRO ;;;;;;;;;;;;;;;
viernes 19 de febrero de 2016;AV BOYACA KR 65 SUR;0:07;0:50;ME14;;;;;;;;;;1;;;;;;;;0;;1;2;2;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;200;1000;;;;;;;;;;;;;;;
viernes 19 de febrero de 2016;AC 48Q KR 2A SUR;0:09;7:44;ME30;;;;;;;;;;1;;;;;;;;0;;;3;1;;4;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MAS DE 5000 MTS 2;1.3.3.1 VEGETACIÓN NATIVA;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;10000;INDETERMINADA;;;;;;;;;;;;;;;
viernes 19 de febrero de 2016;CL 49 SUR KR 72;0:07;1:38;ME14;;;;;;;;;;1;;;;;;;;0;;2;2;1;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;700;INDETERMINADA;;;;;;;;;;;;;;;
sábado 20 de febrero de 2016;AV CALI 13;0:07;1:17;ME15;;;;;;;;;;1;;;;;;;;0;;2;2;6;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.3 MOTOCICLETA;B.1 VOLCAMIENTO O COLISIONES;B. ACCIDENTAL;;;2;;;2;;;;;;1;;;;;
sábado 20 de febrero de 2016;AV BOYACA;0:11;0:59;ME15;;;;;;;;;;1;;;;;;;;0;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;200;1500;;;;;;;;;;;;;;;
sábado 20 de febrero de 2016;AV BOYACA;0:07;0:57;MLI02;;;;;;;;;;1;;;;;;;;0;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;60;10000;;;;;;;;;;;;;;;
sábado 20 de febrero de 2016;CL 75B SUR 27A 11;0:12;1:47;ME33;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;500;1000;;;;;;;;;;;;;;;
sábado 20 de febrero de 2016;CL 49D SUR 2B 23;0:12;1:01;ME26;;;;;;;;;;1;;;;;;;;0;;;2;2;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.3 LLAMAS ABIERTAS - Fósforos;B. ACCIDENTAL;;;1;1;1;1;1;1;;;;;;;;;
sábado 20 de febrero de 2016;TV 2G ESTE 51A SUR 05;0:02;3:47;ME30;;;;;;;;;;1;;;;;;;;0;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;4000;40000;;;;;;;;;;;;;;;
sábado 20 de febrero de 2016;AV CARACAS 40 SUR;0:15;1:18;CT02;;;;;;;;;;1;;;;;;;;0;;;1;1;;2;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;300;30000;;;;;;;;;;;;;;;
sábado 20 de febrero de 2016;CL 36C SUR 11 40 ESTE;0:05;1:47;ME26;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.5 RETAMO ESPINOSO;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;20;20000;;;;;;;;;;;;;;;
sábado 20 de febrero de 2016;KR 71C BIS 53 SUR;0:07;1:27;CT06;ME13;;;;;;;;;2;;;;;;;;0;;1;1;5;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;250;5000;;;;;;;;;;;;;;;
domingo 21 de febrero de 2016;CL 15 16 58;0:05;3:17;MA02;ME36;;;;;;;;;2;;;;;;;;0;;2;2;6;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.3 FALLA ELECTRICA REDES O INSTALACIONES - Mal manejo;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 21 de febrero de 2016;KR 78 BIS 66 SUR 04;0:08;0:25;ME27;CT3;;;;;;;;;2;;;;;;;;0;;;2;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
domingo 21 de febrero de 2016;KM 5;0:11;0:52;ME28;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.5 RETAMO ESPINOSO;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;30;100;;;;;;;;;;;;;;;
domingo 21 de febrero de 2016;KR 5 CL 9;0:01;0:29;ME16;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;A.3 CALOR;A. NATURAL;;;1;;;1;;;;;;;;;;;
domingo 21 de febrero de 2016;KR 7 18 42;0:06;5:00;ME16;;;;;;;;;;1;;;;;;;;0;;;1;2;;3;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;B.24 SUPERFICIES CALIENTES;B. ACCIDENTAL;;;2;;;2;;;;;;;;;;;
domingo 21 de febrero de 2016;DG 22A 68A 60;0:02;0:15;ME34;;;;;;;;;;1;;;;;;;;0;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;10;200;;;;;;;;;;;;;;;
lunes 22 de febrero de 2016;KR 77Q 45 SUR;0:06;1:07;ME13;;;;;;;;;;1;;;;;;;;0;;;3;2;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;B.10 QUEMAS CONTROLADAS;B. ACCIDENTAL;50;50000;;;;;;;;;;;;;;;
lunes 22 de febrero de 2016;CL 58A SUR 44 25;0:08;1:34;ME33;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;400;RIVERA RIO TUNJUELITO;;;;;;;;;;;;;;;
lunes 22 de febrero de 2016;AUTOPISTA NORTE 102;0:10;1:06;ME17;;;;;;;;;;1;R13;;;;;;;1;1;1;5;1;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.2 ESCAPE O FUGA DE GAS;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 22 de febrero de 2016;CL 54 74B 39;0:07;0:59;ME29;;;;;;;;;;1;;;;;;;;0;;1;1;2;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
lunes 22 de febrero de 2016;AV GAITAN CORTES;0:02;1:05;ME33;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;200;30000;;;;;;;;;;;;;;;
lunes 22 de febrero de 2016;KR 68 AV ESPERANZA;0:03;1:32;ME34;ME8;;;;;;;;;2;;;;;;;;0;;1;1;4;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.2 CAMIONETA;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 23 de febrero de 2016;AV CIUDAD DE CALI   ;0:05;0:36;ME29;;;;;;;;;;1;R7;;;;;;;1;;;2;5;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 23 de febrero de 2016;DG 34A SUR 82 05;0:06;1:56;ME13;CT6;;;;;;;;;2;X26;R5;;;;;;2;1;5;;4;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;B.6 DESCUIDO AL EFECTUAR TRABAJOS CON SOLDADURA.;B. ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
martes 23 de febrero de 2016;CL 36I SUR 11A ESTE 65;0:03;2:00;ME18;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MAS DE 5000 MTS 2;1.3.3.5 RETAMO ESPINOSO;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;10000;RESERVA FORESTAL;;;;;;;;;;;;;;;
martes 23 de febrero de 2016;KR 27A BIS 73 SUR 51;0:15;1:22;ME33;ME3;;;;;;;;;2;;;;;;;;0;1;;4;5;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;;1;;;1;;;;;;;;;;
martes 23 de febrero de 2016;KR 11ESTE 29 SUR;0:03;4:28;ME18;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.5 RETAMO ESPINOSO;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;500;2000;;;;;;;;;;;;;;;
martes 23 de febrero de 2016;CL 10 No 28 - 97;0:03;0:21;ME14;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 24 de febrero de 2016;TV 4 27 51 SUR;0:09;1:16;ME26;;;;;;;;;;1;;;;;;;;0;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 24 de febrero de 2016;AV BOYACA 24 SUR;0:03;1:20;ME33;ME3;;;;;;;;;2;;;;;;;;0;;1;3;5;;9;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;20;LA RIVERA;;;;;;;;;;;;;;;
miércoles 24 de febrero de 2016;AUTOPISTA SUR 62;0:07;0:40;ME35;;;;;;;;;;1;;;;;;;;0;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;50;30000;;;;;;;;;;;;;;;
miércoles 24 de febrero de 2016;DG 58 SUR 29 6;0:05;0:47;ME33;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;200;30000;;;;;;;;;;;;;;;
miércoles 24 de febrero de 2016;CL 24 19 96;0:08;2:07;ME14;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;B.2.1 MANTENIMIENTO EN DUCTOS (BUITRONES) - Falta de Mantenimiento;B. ACCIDENTAL;;;2;;;2;;;;;;1;;;;;
miércoles 24 de febrero de 2016;CL 9D SUR 8A 72 ESTE;0:11;1:11;ME30;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;1000;10000;;;;;;;;;;;;;;;
miércoles 24 de febrero de 2016;AV GAITAN CORTES 49A SUR ;0:07;2:02;ME33;ME3;;;;;;;;;2;;;;;;;;0;;;2;7;;9;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;600;20000;;;;;;;;;;;;;;;
miércoles 24 de febrero de 2016;CL 57C SUR 77I 60;0:06;0:38;ME22;ME13;CT6;;;;;;;;3;;;;;;;;0;;;4;7;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 24 de febrero de 2016;KR 9 ESTE 30 SUR;0:11;2:31;ME18;;;;;;;;;;1;;;;;;;;0;;;3;2;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;180;10000;;;;;;;;;;;;;;;
miércoles 24 de febrero de 2016;DG 49 SUR 15 ESTE;0:08;5:27;ME26;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.5 RETAMO ESPINOSO;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;4000;RESERVA FORESTAL;;;;;;;;;;;;;;;
jueves 25 de febrero de 2016;KR 10 39 68 SUR;0:08;0:27;ME30;CT2;;;;;;;;;2;;;;;;;;0;;;3;3;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;50;5000;;;;;;;;;;;;;;;
jueves 25 de febrero de 2016;KR 24 41 SUR;0:02;1:32;ME30;CT2;;;;;;;;;2;;;;;;;;0;;1;2;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.8 ALTO IMPACTO;1.1.8.2 SERVICIOS AUTOMOTRICES Y DE VENTAS DE COMBUSTIBLE;1.1.8.2.4 TALLERES DE MECANICA Y ELECTROMECANICA;;;B.8 ENERGÍA ESTÁTICA;B. ACCIDENTAL;;;4;;;4;;;;;;2;;;;;
jueves 25 de febrero de 2016;CL 128C 53B 05;0:12;1:56;ME20;CT5;MA1;;;;;;;;3;;;;;;;;0;1;1;1;6;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;1;1;;1;1;;;;;1;;;;;
jueves 25 de febrero de 2016;TV 9 2 SUR;0:15;0:58;ME16;;;;;;;;;;1;R17;;;;;;;1;;1;2;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;B.24 SUPERFICIES CALIENTES;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 26 de febrero de 2016;AUTO SUR KR 87;0:07;1:25;ME35;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;80;30000;;;;;;;;;;;;;;;
viernes 26 de febrero de 2016;AC 57R SUR No 62 - 65;0:06;2:55;ME35;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;300;30000;;;;;;;;;;;;;;;
viernes 26 de febrero de 2016;KR 6 ESTE No 13 - 50 SUR;0:08;1:33;ME16;;;;;;;;;;1;;;;;;;;0;;;2;1;;3;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 26 de febrero de 2016;KR 12 BIS No 34C - 17 SUR;0:05;1:53;ME30;;;;;;;;;;1;;;;;;;;0;;1;1;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;650;40000;;;;;;;;;;;;;;;
